,cluster,review
61,14,"1) apparently you must use a phone or a tablet to set it up. could not find a way to use a desktop pc
2) music service not ready for prime time. if i ask it to play a well known artist. it first plays a little known song by that artist then then next 5 songs are a similar genre but by other artist or impersonators. asked it to play some light music and it gave several songs with strong drums, clearly a millennial driven play list i guess. 

clearly another example of a "" me too wanna be"" product being rushed to market before it was ready. wait a year or more to buy this one or get one of the competitors products that have been around awhile if you just have to have a desktop speaker that tells the weather"
62,14,"not as useful as this is made out to be... i mean i can see this becoming something very handy in the future. right now it just does not quite do what i hoped it would do. i still feel very ""techy"" when my friends are over. but this is no personal home assistant."
63,14,i have purchased two of these thus year and my mother lives hers.  the speaker is great and really gives nice full sound.  great way to stay organized play music and listen to jokes all of the same time.  it is good to have in the kitchen for recipes.
64,14,"i own the alexas, which i like very much, but the home is also really quite good and i would recommend it also.  it does not have the same information as the alexas, but what it has is quite good and worth the cost.  it is fabulous!mr"
65,14,i hate that this product constantly stops when playing music from pandora and you have to pay to use youtube music.
66,14,"i had a hard time choosing between the amazon echo and this.   the echo has been out longer and is currently ahead of the game with compatible devices.   however,  as a long time android user,  i like the seamless google integration and feel the compatible device list will catch up quickly.   in the meantime,  it is easy to utilize most by creating an ifttt applet.   the google home device was easy to  set up,  and i had it connected to my hue bridge in minutes,  and and applets created for my lifx lights minutes later, as well as a couple of other commands.   also,  just plain fun to ask questions of as well as useful!"
67,0,we were at a friends who had the amazon alexa.  the kids had fun playing with it so we decided to get the google because it ft our budget better and we were not going to use it for ordering things.  alexa seems to understand questions better and have a better wit hen asked crazy things
68,0,"love it, great addition to our home"
69,14,"this is extremely disappointing, it can only play music through google play, pandora, youtube red and spotify,  none of which i use. so i thought i would play it on bluetooth which i soon found out it dosent have. you cant use it without wifi. and almost every question you ask it, the answer is sorry i dont know the answer to that yet."
70,14,"google puts a lot of effort in upgrading it and adding new functionality. that really is promising.
i have been reading about smart assistants for a long time before i decided to buy one. in some sennce it did disappoint me, it actuelle quite regularly missed the 'hey google' hot word. that really is annoying as i did not aspect that after reading all the reviews that said it almost always works.
still, i love it. love speaking to a computer and have it do things for me. love listening to music and podcasts or getting the weather, all without even touching any device. would recommend it, but know, it is not perfect. not even close."
71,14,"i probably had too high of expectations going in to this purchase but i was told the search engine and learning algorithms for google are much better than the amazon tools.  (amazon units cost less)  i do not have an ""internet enabled house"" so i can not turn on lights or talk to my thermostat or even check the door locks.  it is kind of fun asking it what sound an eagle makes or what is the population of christmas island, but aside from linking it to my pandora account to play music, it is just a very pricey toy.  
 - it is worth noting that you must download the google home app in order to program the google home and it must be connected to a wifi signal all the time.  the programming is not complicated and mostly intuitive, but that might be because all i had to do was to look up my pandora login information again.  if i had to do this for every light, appliance or device, i might feel differently."
72,14,"device is great but beware of the google express promo offer. had to contact google 3 times, was made to jump through all kinds of hoops to redeem the offer. in the end was given a rebate that took 7-10 days."
73,14,"unfortunately, google home will randomly stop playing music!  i have re-booted several times, tried different locations, and even purchased spotify premium....all to no avail.  for no reason at all, google just stops playing a song...sometimes coming back on and sometimes not.

there are literally hundreds of customers complaining about this online!!  and customers who own both alexa and google are saying that they have no music-streaming problems with alexa.  how in the world did this product clear ""testing""??

if google does not repair this humongous glitch within a week, i will return the product to walmart and purchase echo."
74,14,"sorry but that was on of the reson considering buying, maybe some day?"
75,14,"great price. can help with so many things. so much easier than looking stuff up on the computer. need the # to home depot and their hours real quick? done. plays games with you, great selection of music, i can not say enough i did my research online to compare it to echo, and that is how i made my decision. it does not know everything yet, but hey, it is a computer and everyday it is updated. it is my new best friend! it actually makes you feel like you have someone there with you. i do not even refer to google home as it, i refer to it as her!"
76,0,"we have a lot of fun with this, asking  it questions! love we can listen to favorite music and have it set up to make calls. if my husband falls he can yell ""hey google call ....."" and it does! love it!"
77,14,"cool gadget - i really love waking up and asking google to play me the news (and i get to choose which news source). great to link to spotify and ask to play playlists, or your favorite artists/tracks.

there are definitely some teething issues - google can not do everything yet but i am super excited to see how quickly their machine learning algorithm gets better and better and more features are added to the capability. the good news here is all you will need is a software upgrade, not a new model - the speaker is also nice and puts out solid sound quality."
78,14,"i have had gh about a week i like it, the microphones are very responsive from just about anywhere in the house as long as there is not too much background noise. very handy in getting quick info and playing back ground music. sound is very good as long as not played at full volume. right now due to the lack of apps i view it as a nice 100 dollar radio with bonuses.  it is way behind the amazon echo in apps the reason for four stars but google has promised they are working on that.  when that happens it will be very useful to have in the house.  oh yeah if you have a chromecast stick it can cast to that as well.  if interested in such tech i would highly recommend it."
79,0,everything. so easy to use
80,0,i love it. it very helpful.
81,14,was going to get the alexa echo dot by amazon however my main use was going to be for playing music and the bass is amazon im so glad i watched a youtube comparison video on the 2! its worth the money for sure
82,14,"as i write this rwview and have just box this to take it back.  it is little more than a novelty music playback device and nothing more.  i was impressed with the music/speaker sound quality, but i was looking for and exspecting a lot more.  i wanted to be able to check movie times, make callender appointments, phone calls, and a slew of other basic administrative thing an assistant could do, but the functionality just is not there yet as google home constantly tells me.  it was cool to say a song and it would play, but that is it.  hopefully echo dot qill be more of what i wanted."
83,14,works so much better than alexa and can make phone calls
84,0,i use it mostly for answering questions. it is very fast and informative.
85,14,google home product is good
86,0,hello 1234
87,14,"google home is a well made a functional item.  however, according to google support the unit does not provide any method of locking the open (unsecure) wi-fi connection that is established.  i.e., any wi-fi device can connect to the unit.  in all fairness the vast majority of people cannot do anything with this connection.  however, call me overly cautious, a hacker may be able to gain access to the unit and potentially the home network.  

this resulted in the item being returned.  amazon echo is approach is to hide the units wi-fi once it has been set up."
88,0,what did i like about it? what did i not like! the speaker is just awesome! like having a surround sound system with a subwoofer all in one compact device.
89,0,hard to get everything setup. little instructions inside but good sound.
90,14,"easy to marry to my smartphone.   the gal living in google home ""is still learning"" on some subjects.  need to be precise when asking her a question.  we are still figuring out just how to do that.  she is very alert and it is like having another member of the family....a bit on the frightening side, but that is the way of the world today.  she does say ""goodnight"" in a special, and personal way, also.   so always say goodnight to her."
91,14,"this product is not bluetooth or aux compatible.  there are no wireless options at all.  there is not an easy way to play music from your phone.  you need to create a google music account and transfer your files.  product is not usable via public wifi.

the speaker is decent"
92,0,"i can not live without it, i use it for spelling, math, and definitions it so easy, you will love it"
93,0,"got this for my husband for christmas. gave my son an echo dot, so we were able to compare them side-by-side. 
both are great for providing music for a room, which is what we use the google for 90%. they are both great for getting general info, such as the weather. each tells equally corny jokes when asked!
i would say that, if i had to get another, i would choose the echo because of the price difference. i could have saved $90 and been just as happy."
94,0,"the google home is super easy to set up and so fun to have in our kitchen area. we play music, games, ask questions and control our music in our home sound system. i do not know how we have lived without this!"
95,14,"so convenient for watching tv, even my toddler can put his favorite shows on the tv when he wants. i use it for media, reminders, alarms, shopping list, questions, jokes, and games."
96,14,"very practical. once you start using it you can not go without it. now i am looking at buying all kind of smart stuff to  make everything fun and easy to run the house. the smart lights makes everything so so much better, it gives you peace of mind."
97,0,"hi i found it easy to install ,great communication and best reasonably priced .."
98,0,easy to install
99,14,"the product itself is great, but needs to bake some more, small range of direct support smart devices, but if you use the samsung smartthings and other addons excellent device."
100,14,"neat little gadget, easy to setup initially. still have not been successful in the voice recognition. it gives me the spinning wheel forever until i cancel operation."
101,14,broaden capabilities to reading the bible or other books etc.
102,14,"i would not have bought this device if i knew it limits you to one account per device.   soooo,  it only assists one person n in a family.   seems so easy for each person to have their own prompt.  and i would not have boughf it if i knew you must say okay google constantly,  can not  change the prompt and it does not exactly roll off the tongue.  i over estimated  google.   and hopes for updates are seemingly poor.   i have a 14 dollar assistant on my phone i will stick with since i missed the boat on echo for same price before xmas.   its a glorified speaker right now.  since i can control tv and music with phone anyway what is  the  point worth  all  these  limitations 
 i do not  even  use ""google  now""   on  my  phone.   was not  thinking."
103,0,"i ordered the alexa dot from amazon for my husband for christmas and we got to try it out for a month. we got tired of hearing hum, i can not help you with that. i returned it and ordered the google home and within the first few minutes we knew it was the right one for us. my husband is really enjoying the ease of asking for music and translations.  we are very happy with google home and think everyone should have one."
104,0,the unit is unreliable. speech recognition is spotty. bought for our blind daughter to have easy access to information and it has been a huge disappointment for her.
105,0,"the music quality is great! the variety, perfect! 
we have had so much fun with google home. we are still learning but in the week we have had this we have had a blast with it!  
we have been pleasantly surprised by the accuracy of the speaker, and how it recognizes our requests.  
can not wait to learn more about it!"
106,14,"i like that you can hook things up to control,lights,tv,music & you can communicate with it!"
107,14,when evar i say ok google she does not answers till the fith time and when you ask her to put on something she plays something completely differnt.
108,0,very quick delivery and item was exactly what i wanted.
109,14,"easy to use, can be customized to my personal tastes."
110,14,"this is pretty much an unnecessary item for me to purchase, but i have been enjoying it. i have customized it so that when i say ""good morning"" it tells me the weather, my time to work and the latest news.  it also will make you lazy!  i can tell it to play any playlist on spotify- my own or one designed by them - and it will find it and play it.  same with any netflix show or movie.  there is more that i am still toying around with, but i am enjoying it so far.  there are alot of apps that have not agreed to partner with this, and i hope that changes."
111,14,"i thought that this google home speaker, had wi-fi built into it , like a router.
google home speaker, ended up only being exactly like the google app. on my smartphone. you can ask it questions, but before every question, you have to say ,""o.k. google"", or it will not work at all.
google home has a microphone built into it, and you can also play you tube music from this device.
too expensive for a device like the google app.!!!"
112,14,"i am writing this in january of 2017.  do not buy this product yet. it is not ready for prime time.  all the great things google search does -- as implied by the family name -- does not exist yet in this product.  so there is little value here, except for perhaps the blue-tooth speaker."
113,0,bought as a gift and i would say it was a hit.  the entire family loves it!
114,0,"these are like an adult toe, once you figure out how to set it up and use it!"
115,14,the reponse time.
116,14,"i am, at this point, disappointed in google home.  it is good for asking it things but if you have a smart phone  you have that.  but my wemo lights are not supported by it, nor is my wifi enabled tv on their list so my extra uses for it are non-existent unless they add more native programs."
117,0,we love it. great buy. so simple to set up and use.  we are going to buy a small one for the bedroom.
118,14,"the google home is a fun gadget to play around with. i do not think the technology is 100% seamless yet but it can be useful for everyday tasks. i use it to listen to podcasts and turn on netflix shows through chrome cast instead of having to fumble with my phone. it also has a solid alarm feature. it is also nice to be able to ask it random questions that i normally would have to type in on google. however, i find that i am often rephrasing the questions multiple times in order to get the answer i want. i think the usefulness will improve over time. loved the easy set up though!"
119,0,"ease of setting up, ease of use.  this thing can answer just about anything."
120,0,"its alot of fun using google home.
my husband has it calling him master. lmao  but for real its a must have for all house  holds. also very informative."
121,0,great products
122,14,"if you want volume, buy the  google home as the main device, and the mini for the adjacent rooms; this has a real clear and loud sound.  i love the fact that, even though my husband and child have not train it yet, the goggle home recognizes their voices(do not know their names without adding their accounts)  now there is a male voice, but i do not like it;  cant wait for this device to come out in spanish! i will buy one for my mom and my sister once is out in spanish. for now, i have lots of fun!  if you want to make full use of all the features get youtube red!  it is awesome!"
123,14,"easy to setup & connect to smart devices, and much more helpful with questions/searches than alexa. (great sound, too.) pairs great with our chromecasts. now that the whole family has voice control of music, movies, thermostat and more, i will be adding minis throughout the house."
124,0,awesome works for me!!
125,0,it was so easy to set up and use!
126,0,this was a gift for my daughter and she is thrilled with it that she convinced me to buy another one. which i did right away
127,14,"its a great product that will amaze you with what it can do. keep it in the kitchen/living room so it helps with measurements for recipes, quick questions, what time stores close so you can run out. of course it is not perfect and frequently does not understand what you are looking for, but i still found it worthwhile to give a second as a gift to my parents."
128,0,this is a useful and fun device. great for hands free productivity in the kitchen. also a great music device. the kids love asking it questions!
129,0,we loved this thing so much we bought 2 more as gift to family members for christmas.  fun for playing music around the house and videos on our tv.  love the weather and commute info in the morning.
130,14,we ask gh very simple questions and cannot get a correct answer.  sometimes we get an answer and it is so long winded we are telling it to stop.  returning this product.
131,0,easy to set up and work with
132,14,"the google home ai/intelligence is way better than echo.  i have both and the home is a much smarter device.  all i get from my echo is ""i am sorry, i do not know the answer to that question"".  

if it is primarily for music, the echo has a better speaker, better sound.  
if it is for automation or you have kids asking about dinosaurs or why the sky is blue, random things, google is way better."
133,14,easiest way to get the weather and phone numbers and how to spell words. it works great to hear what is on my google calendar
134,0,"this thing will not bake cookies but it can call your mom! i loved it so much i bought one for my mother. she has not learned how to surf the net yet, but after i set it up, can use it with ease. she asks it questions all the time!"
135,14,it is fine. works like it says. just do not have a big need for it.
136,0,compact and ease of set up.
137,0,bought this for my niece as a christmas present and she loves it! highly recommend.
138,0,i am still learning how to use it.
139,0,"gave two as gifts recipients liked them,easy to set up. shipping was free and super fast!!"
140,0,"works great.  my 8 year old loves asking questions.  it is responses are fast.  the speaker is good, we use pandora.  can distinguish between voices well.  highly recommended."
141,0,"really cool item, nothing bad at all about it"
142,0,easy setup and super fast learning curve
143,14,very smart assistant. makes tasks like playing videos in youtube and netflix a breeze.
144,0,the quality of the product
145,0,we love google home
146,14,"awesome product, far better than the amazon eco."
147,14,"i have no idea why folks love it ... the voice recognition is t rrific, ev rything else sucks. the app is one of the worst i have ever used, unintuitive and completely lacking in functionality, none of my music services are supported, and there isnt much besides music i would use it for. i keep thinking i must be missing a hidden feature set!

im writing this because i just wanted to play a song - google doesnt recognize this well known pop song so i thought id type it in manually in a search box ... good luck with that, there is no music interface and so no search!"
148,14,had an amazon echo that could not answer or do anything that we wanted. upgraded to this and it does everything we want it to and more.
149,0,"picked a couple up to bring back to canada, got one for my mother in her fifties for her birthday and she loves it!"
150,14,sometimes its a little slow and get stuck. otherwise it works well and it is fun to have around the house!
151,0,this speaker has more definition than my bose speakers.  for its size it pounds out the super sound.  bass is excellent with super highs.  for a hundred dollars its a plus...beats amazon in sound.
152,14,"if you are android family like us. it makes the most sense to use google home. why google is better than amazon for android users? * better integration with your google phone, calendar, google apps etc. * remembers context of your questions, such as google what is on calendar this week? (your trip to portland); google will i need a jacket ""there""? google knows you are talking about portland, whereas alexa gets dumbfounded! * when playing loud music, google picks up the ""ok google"" command from across the room; whereas alexa is a lost cause once you turn up the volume and you are far away. cons: *google still does not have as many partners to integrate light bulbs, locks, thermostats etc. i purchased ecobee and use it via smarthings or iftt. integration with other devices is just a matter of time. so if you are big into getting alexa to turn lights on/off today, you should look towards alexa :)"
153,0,"i love having this for my home. its very easy to set up, pretty cool device"
154,0,wonderful product!!!!
155,0,works great and arrived in good condition. wife and kids love it!
156,14,i love the design and interaction with google home. the responses are much better than alexia and the music sounds better as well. the one area i wish they would improve is the microphone sensitivity.  it does not respond or hear you as well as the amazon products.
157,14,"i have only had google home for two days, but it is living up to my expectations so far."
158,14,just what i wanted
159,0,who does not love google home! was a great christmas gift
160,14,it can give me answers to weather
161,0,excellent product. i recommend. i am enjoying everyday.
162,0,i m getting it for christmas so have not used it yet but i am excited about the possibilities!!
163,14,the fact that it responds so quickly!
164,0,"what it does, and ease of setting it up."
165,0,my granddaughter wants this for christmas. i love it. it is educational as well as fun.
166,0,i love it. but can not get the 25.00  that you had offered. was going to buy another one with that 25.00 for our son
167,14,we have linked it to our kitchen light switch and works awesomely. only downer is we can use certain radio stations that are our go to. have to subscribe to google music to have all access to music. you can use with pandora but have not had too log to see what else it can do.
168,0,best product ever
169,14,the speakers were very good and the call my phone feature is very helpful. linking it to other music stations is also very good. it received 4 stars because you have to subscribe to google play music to listen to a music album.
170,14,"i have had an echo and an echo dot and been very happy.
the lack of apps for the home is disappointing .

but what i find the most irritating is having to say
"" ok google "" time after time.
 having to say "" ok google "" over and over becomes a real pain."
171,0,everything about it . its very cool .
172,0,i love it!   speaker is so much better than the echo.
173,14,"excellent choice, bought it to compare to my current amazon alexa, the google is far more  intelligent, responsive, outruns alexa by far....

with one exception, the sound quality of the amazon alexa is superior in quality and louder, which is not a big factor after all."
174,14,"every operation is just so easy, the sound quality is amazing, and the microphone picks up my voice through other sounds quite easily. if i speak too soft however (""snooze for 5 more minutes"" in the morning, for example) it does not always catch it (it is about 3 yards away from my bed). but when i call it from the other room loud enough (not shouting, just putting up a loud voice) it hears me."
175,0,"corners of the items box were damaged like it had been dropped, the delivery box was not damaged which leads be to believe it did not be happen during delivery. i have not opened it because it is a gift so i have saved my receipt incase it does not work. other than that i love the product itself."
176,0,it is amazing product home sound good quality   thank you for google !
177,14,excellent voice recognition.
178,0,we love it. we bought another one for our parents. they love it and enjoy listing to music and asking it questions.
179,14,"what you are not told is that you need to subscribe to get music you want to something like pandora and definitely to youtube. so if you want to know some things like the weather, time and som recipes this is fine. a lot of questions will direct you to a web site so have paper and pen ready. we returned it after one week."
180,0,"so this was my christmas present to myself, hook up was very easy which i appreciate. i have not used it a lot but the little bit that i have i absolutely love it. i can not wait to get my smart plug in is hooked up to it. i think the sale price was the best part and the real reason i bought it. can not wait to see all it can do. very happy with my purchase."
181,0,"first unir bad out of the box, google techs were no help. had to get supervisor to resolve problem which was to admit unit was bad. supervisor agreed to change out the unit but never got the email google said they would send with information..  finally took unit back to local walmart and got a new one. have not hooked up the new one yet."
182,0,"we have just had google home for a week and are having communication problems.  we have to ask a question in a way it understands.  we are learning and so is google home!
we were specifically interested in help with difficult crosswords clues  and that has not yet been done.  so, this is a process and we are just starting."
183,14,you can have the tv on and it hears you. i like that it has two voices to choose from.  excited to control a lamp by voice too.
184,14,"sound and ease of use after installation.  i did have significant problems in getting started,however.  mostly on getting my wi-fi synchronized with my i-6 phone and the new google home........needed outside help...... much of this problem was my own unfamiliarity with the phone.....new to me.

john c"
185,0,delivery was good.  arrived in perfect condition.  just learning to use google home but so far i love i
186,14,"this is a gift, but i have one. it could be better and do things the other (?) product does. it does sync with my nest so that is why i gave it a 4 star"
187,0,i bought this for a friend that raved about ours.  the price was incredible.  i know they will enjoy it.  it is a great product.
188,0,"very intuitive, easy to set up."
189,14,it does not respond with as much information as alexa
190,14,"very responsive.  way too responsive even if i wasnt the one saying ""hey google"" or ""ok google"".  it even responds and reacts to google commercials on tv."
191,14,"great voice recognition technology, fun voice-activated games, and ability to link music streaming accounts make this a really great gadget.  the sound quality out of the big speaker is also really great."
192,14,all about it .  need to add lighting now!
193,0,great helper
194,14,"google home is a fun device and i would readily recommend & give it 5 stars if the setup app worked properly.  while the setup app is easy to use, it simply does not work properly.  it refused to connect to my wireless router -  i finally had to connect it to another one.  i followed the instructions in the setup app exactly as indicated, but still had to run it 3 times, reboot the home device, and wait about 30 minutes before it suddenly began working.   frankly, i expecte much better from google.  perhaps an amazon echo would have been a better choice."
195,14,"everything!  we have not had it long enough to put all the features to use yet, but this is going to be great!  love the question answering, playing music of my choice, finding the cell phone when we misplace it, and making hands-free phone calls.  it also selects the netflix programs we want to watch."
196,14,"fun to chat with goog.  but, the absence of instructions causes concern.  for example, how to add a grocery list, how to know that it is linked to my phone to check appointments.  there are other areas that there are no explanations on how to get there."
197,14,i love electronics but did not know what i could use this for. i have a five year old that asks me to spell things all the time!  now he can have google spell anything anytime! lol it also worked with our wemo switches and some of our other electronics. it is awesome and do not know what i did without it!
198,0,i have 4 now and i am sure more to equip each room with one.
199,0,google home really is amazing. get one and be blown away.
200,0,so excited to find google home at a great price at sams club and ordering was so easy.
201,14,google home is great. manages my chromecast and hue lights. and answers questions.
202,14,can not really give a review for this product will be a christmas gift.  it looks nice but did not really try it.
203,14,not nearly as good as my amazon echo. frequently does not understand simple requests. google really needs to up the speech algorithms they use. the only reason i keep it is because it can (with many many requests reworded in different ways) play the my music from google play. otherwise i would have returned it by now.
204,14,"it is clear that google released google home before it was completely ready but it is also clear that it will eventually do a lot more than it does today.  useful right out of the box but missing some basic functions (like reminders) and it does not work with as many home automation devices as alexa. nevertheless, i bought this because it is powered by google and. let is face it, they are the 800 lb gorilla of information.  i ask this things tons of questions on a daily basis and it is generally helpful (though not 100%).

i recommend using ifttt with is as it extends its functionality quite nicely.  works well with my harmony remote using ifttt.  

add a few more functions and i give it that missing fifth star."
205,14,"it is on right now. it is becoming a sidekick, although it shuts itself down without reason and does not know why."
206,0,"this device is absolutely amazing. the interface of voice is getting more popular simply because it is just so easy to use. having this device around as an adult lot of value to my life, and it helps me to be way more efficient."
207,0,convenient and easy to use
208,5,stylish degign
209,14,"not worth it.  okay, so i do not understand those complaining about difficulties with voice recognition and set up challenges.  my guess is user error.  my complaint is that once the novelty wears off (the day after the return policy expires) there is not much value.   the search results give either a long winded answer, answer to everything but what you asked, or none at all.  surprisingly no answer at all is typical.  the games are lame.  playing music is okay but the sound quality after lowering the volume just sounds muffled like someone placed a towel over it.  

my biggest complaiint after one year ownership:  i set two daily alarms to remind me to take my medicine.  it worked great and i never missed a pill.  the meds are done but the alarms will not stop. this is not user error.  i previously had daily alarms that i successfully canceled.  there must have been an ¡®upgrade' and/or software change.  who knows? what i do know is that these darn alarms go off.  everyday.  i will say ¡°okay google, cancel all daily alarms' and it will confirm that all alarms are canceled.  i will immediately ask ¡°okay google, what alarms do i have?'  it will confirm that no alarms are pending.  the very next dog gone day the same alarms go off. 

here is my second biggest complaint that should be first:  when i use the google search for user complaints about google home.....all of the top results are from google and how amazing this product is.  all consumer complaints are suppressed.  the one time bing is useful is to search for google complaints...go figure.  from bing  i have others with similar complaints and said a factory still did not fix the problem.  the alarms seem to be linked through the user profile not the actual device.

save yourself time, money, and frustration and just an extra five seconds to take your phone out of your pocket.  meanwhile i will be unplugging this listening device from my home because privacy is key."
210,14,being able to ask google questions or for it to turn on music is the best. as soon as i have a question i can ask it without trying to find my phone and take the time focus search for it myself.
211,0,works great. got for my elderly dad who can not use internet very well
212,0,"a lot more fun and useful than i thought it would be. bought it for my wife, she loves it."
213,14,it is plays all the music i love when i ask
214,14,"cheaper than alexa and definitely better at answering your random questions, google home is a great assistant if you do not mind that it looks like an air freshener. the lights are actually pretty cool and you can use ""hey google"" as opposed to ""ok google"" as your trigger."
215,0,so far my family is loving google home. my kids use it more then the adults. it is very kid friendly and im suprised that it is able to understand them.
216,0,easy to set up and use.
217,14,i love this. now i have my  personal  assistant lol
218,0,easy to use. convenient.
219,14,it is so easy to set up and use.  it sits on the counter in the kitchen and does not take up much room.  i especially love asking google to play music constantly.  this device is fantastic.
220,14,"constantly improving tech, works with all my home applications and sounds terrific when i use it to play music.  what is not to like?"
221,0,"responses tailored to the voice that it hears!  when my wife asks for her agenda her calendar is accessed.  when i ask, my calendar is accessed."
222,14,"decent audio and gets quite loud. however, i do not know that it is worth the premium over the mini. if you do not listen to music on it a lot the mini would be the better choice."
223,14,a decent sounding speaker but ultimately redundant with the android phone in my pocket.
224,0,i enjoyed the way google home works.  it was very nice to know i could change it from a women voice to a man voice
225,14,really loved. the ability to connect with your chromecast it is awesome!. first time i feel i own an smarttv
226,14,very easy to use.  google home answers questions accurately even with a lot of background noise and multiple people talking.  responses are fast too.
227,14,i love this one. makes my life so much easier
228,0,i love my google home.  i have had a lot of fun with it.
229,14,it is a good product that works as advertised
230,0,easy to use!  not a very tech savvy guy but this was easy to set up and fun to use.  love the random and fun facts it tells you.
231,0,very handy. gives  info without having to look it up.  wide variety of music . schedule reminders.
232,0,good purchase does what i need. useful information.
233,14,it is use full in many ways
234,14,she likes it
235,0,"is a great product, works as it should. easy to set up and synch with my google profile."
236,14,"there is a learning curve,  what all can you ask?
where do you find any help"
237,14,"very cool.  sound is beautiful, and it is a lot of fun to play with."
238,0,ease if use and helpfulness!
239,0,so easy and fun
240,14,"yes,we play trivia,music,keep a shopping list."
241,0,it is a functional speaker and has good quality sound. fun and interactive.
242,0,not sure how it works yet. bought this for a christmas gift. price was awesome though. thanks for the deal
243,14,lots of i am still learning answers
244,0,works great learning all the tine
245,0,i love everything about it!
246,14,this is a nice and emerging technology. there are thijgs that google should have done before release. they mentioned that you can add things to uiur calen but it is not available yet. theu should have waited to release it and made sure all features were avao at launch. overall it is a fun device that adds a bluetooth speaker to your home or office. the commands are simple and it is responsive. the microphone works at a good distance. there are games and one of the best features is working with other devices in the home such as lighting and your tv with chromecast.
247,0,easy to set up and use.
248,0,great product easy to set-up
249,0,"everything! it is such a fun toy! great sound system to play music during parties, great toy to play with my other google toy."
250,14,fun device operates many home features
251,14,"a little hard to setup because my iphone was out of date to log into google to get the app needed.
it would have been helpful to know the equipment requirements before purchase."
252,0,great product at a great price.
253,0,my kids love it...very helpful with homework
254,0,very useful great music  great info
255,0,it is was easy to set up and use.
256,0,works great
257,14,"google home is not as capable as ""amazon echo"" in controlling household appliances. it is very limited at this time but the knowledge base of google home is way far crom ""amazon echo"". before buying, consider first on what you gonna do with the device...controlling household appliance or use it for ""information only"". 
 and also, if you have android phone near google home...both of them will listen to your command."
258,0,"i bought one for my wife and she loves it. the 6 months commercial free youtube was worth it. my daughter loved it to, so we bought her one as well,"
259,0,wayyyyyy better than the amazon echo
260,14,access to youtube compared to alexa
261,14,i like the availability of instant news and music of my own choosing
262,14,music services are on point.
263,0,it is amazing how it works.
264,14,this is a christmas gift and can not really comment on quality of product just yet.  i am expecting it to be fantastic.
265,14,i love how we can use google home to help plan our day by reading my calendar. the multi-user support is amazing as well. we plan to connect our samsung smart devices to vacuum on command.
266,0,sound quality for a unit that size
267,14,this device is great. you might not know what to do with it at first but you quickly get used to having it around. it is like living in the future.
268,14,"it works quite well. especially once you get to using ifttt commands (via iphone app for me). using lifx bulbs and wemo wall switch by this method. works a treat. 

recognizes commands/questions very well

only issue so far is it picking up random phrases occasionally on tv as an activation phrase

speaker quality is top notch"
269,0,"i liked how easy it was to setup. hardware-wise, same as most other thermometers. overall, i liked it though a bit on the pricey side."
270,14,"if you have children, this device is awesome. play games, sing songs, noise machine, ask questions, the list goes on."
271,14,this thing keeps the house in order and music as well.
272,14,"this is a great smart speaker.  the sound quality is good for its size and works well in bedroom and kitchen.  the quality of the voice recognition and the answers are much better than the alexa we also own.  we use it to control lights, smart thermostat and casting to the tv and stereo.  updates from google are frequent and provide new functionality.  if you use google services, this is the smart speaker for you."
273,0,poor
274,14,"the google home device has been great so far. the best feature i like is the ability to ask for a certain kind of music and google seems to know exactly what i want. other great features i like is when sitting around the table with my 4 children the google home is very helpful with homework questions. 

the only thing i would like to see is the link between my iphone and other devices

the alarm i think should be on a different audio setting than the device itself. the alarm is not loud enough. 

i definitely see this device well worth the money and it is future uses increasing."
275,14,love it. own two.
276,14,i have never had the echo but i bought the google home instead my first impression is it is very responsive to voice and questions i  like it so far and i am sure it will get better found out well doing research that it can control lights and plugs and other home automation devices since i have some of the devices it controls i tried it so now when i want to turn up temp in house i tell google set temp to  70. i bought a second one for my kids house and may get another for me as they update it
277,14,"the voice recognition is very good and has decent reachability within a typical apartment bedroom. provides a decent set of services like maps (eta only), show times, uber, pandora, google music to name a few.. 

feel looks soft and build is decent and fits well with my furniture in the room (ymv depending on the furniture color and texture) 

all in all satisfied with the price and product."
278,14,this is a good product if you like your conversations to be recorded even when its off
279,14,"recently brought the google home and i must say im very impressed with it! sound quality for a little speaker is quite amazing, it answers all my questions with ease, and is a great alarm clock, its early days for the home and it will be rolled out across the world by the end of 2017, and it will get better and better! google have sold more homes in one month than amazon did with the echo in six months! 
here is video what is in the box! if you want go and check it out:
https://www.youtube.com/watch?v=w9_qly8vs-k"
280,0,is great but not sure how to program it for things i want to use it for! came with no directions
281,14,"this is great! the only drawback is the minimal electronics that you can use with it currently. i know other companies will be jumping on the bandwagon for this. there are some that do not advertise it, yet, but their products will work with the google home. if you are familiar with the ifttt site, google home can use some of these pre-programmed apps to shutoff/on lights and other things. it responds to your commands like you are talking to a person, whereas the amazon echo needs specific statements."
282,14,"i bought this for my husband since his heart is always for apple but he likes to play with all the tech toys. this way he could have a google home without feeling guilty for wasting money on it. he set it up easily and we have found it to be a lot more useful than we ever expected. especially since our hands out usually full with a newborn baby. google has answered questions about newborns sneezing, played songs to lull/dance with the baby too, and tells me the time for breastfeeding all at a simple voice command.  she is also become part of our morning routine in just one week as we are feeding/changing the baby she tells us the weather and starts our news briefing from our chosen sources. we have both been rather impressed overall and as regular users of siri and alexa, we did not think we would be. well done google."
283,14,"i ask it for many thinks and keep say sorry i can'r help you with, or i still learning it obvious that it really is a disappointment for me"
